id_evento,nombre_evento,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link,descripcion
2731,Parque Gulliver Valencia,Valencia,2025-08-06 00:00:00,Concierto,Auditiva,3,5,Cubierto,Desde 20€,https://www.visitvalencia.com/,Disfruta de un concierto familiar en Parque Gulliver Valencia en Valencia el 6 de August de 2025.
2732,Museo de la Felicidad Madrid,Madrid,2025-06-10 00:00:00,Espectáculo,Ninguna,4,0,Al aire libre,Desde 5€,https://www.museodelafelicidad.es/,Disfruta de un espectáculo familiar en Museo de la Felicidad Madrid en Madrid el 10 de June de 2025.
2734,Isla Mágica Sevilla,Sevilla,2025-07-24 00:00:00,Museo,Ninguna,1,2,Cubierto,Desde 30€,https://www.islamagica.es/,Disfruta de un museo familiar en Isla Mágica Sevilla en Sevilla el 24 de July de 2025.
2735,Jurassic World Experience Madrid,Madrid,2025-01-08 00:00:00,Concierto,Cognitiva,4,5,Cubierto,Desde 20€,https://jurassicworldexperience.es/,Disfruta de un concierto familiar en Jurassic World Experience Madrid en Madrid el 8 de January de 2025.
2736,CosmoCaixa Barcelona,Barcelona,2025-11-02 00:00:00,Exposición,Auditiva,1,5,Al aire libre,Por confirmar,https://cosmocaixa.org/,Disfruta de un exposición familiar en CosmoCaixa Barcelona en Barcelona el 2 de November de 2025.
2737,Festival de Magia - Parque de Atracciones,Madrid,2025-09-13 00:00:00,Concierto,Auditiva,4,5,Cubierto,Desde 30€,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un concierto familiar en Festival de Magia - Parque de Atracciones en Madrid el 13 de September de 2025.
2738,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-11-22 00:00:00,Concierto,Movilidad reducida,5,0,Al aire libre,Por confirmar,https://cac.es/,Disfruta de un concierto familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 22 de November de 2025.
2739,Museo de la Felicidad Madrid,Madrid,2025-02-21 00:00:00,Concierto,Ninguna,3,0,Al aire libre,Desde 20€,https://www.museodelafelicidad.es/,Disfruta de un concierto familiar en Museo de la Felicidad Madrid en Madrid el 21 de February de 2025.
2740,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-03-07 00:00:00,Exposición,Movilidad reducida,1,8,Al aire libre,Desde 30€,https://teatrosanpol.com/,Disfruta de un exposición familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 7 de March de 2025.
2741,Festival Emérita Lúdica Mérida,Badajoz,2025-01-03 00:00:00,Exposición,Cognitiva,1,0,Al aire libre,Desde 30€,https://meridaludica.com/,Disfruta de un exposición familiar en Festival Emérita Lúdica Mérida en Badajoz el 3 de January de 2025.
2742,Parque de Aventuras Amazonia,Madrid,2025-11-07 00:00:00,Exposición,Ninguna,2,5,Al aire libre,Desde 20€,https://www.parqueaventuraamazonia.com/,Disfruta de un exposición familiar en Parque de Aventuras Amazonia en Madrid el 7 de November de 2025.
2743,Zoo Aquarium de Madrid,Madrid,2025-01-19 00:00:00,Festival,Ninguna,3,8,Cubierto,Por confirmar,https://www.zoomadrid.com/,Disfruta de un festival familiar en Zoo Aquarium de Madrid en Madrid el 19 de January de 2025.
2745,Parque Faunia Madrid,Madrid,2025-01-24 00:00:00,Espectáculo,Ninguna,5,8,Al aire libre,Gratis,https://www.faunia.es/,Disfruta de un espectáculo familiar en Parque Faunia Madrid en Madrid el 24 de January de 2025.
2746,Laberinto de Villapresente Cantabria,Cantabria,2025-07-05 00:00:00,Exposición,Auditiva,1,2,Cubierto,Desde 5€,https://laberintodevillapresente.es/,Disfruta de un exposición familiar en Laberinto de Villapresente Cantabria en Cantabria el 5 de July de 2025.
2747,Castillo de Manzanares el Real,Ciudad Real,2025-03-30 00:00:00,Exposición,Cognitiva,2,5,Al aire libre,Gratis,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un exposición familiar en Castillo de Manzanares el Real en Ciudad Real el 30 de March de 2025.
2748,Museo Nacional de Ciencias Naturales,Madrid,2025-09-03 00:00:00,Festival,Cognitiva,4,2,Al aire libre,Desde 20€,https://www.mncn.csic.es/,Disfruta de un festival familiar en Museo Nacional de Ciencias Naturales en Madrid el 3 de September de 2025.
2749,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-01-18 00:00:00,Museo,Visual,1,5,Al aire libre,Desde 10€,https://parquedecabarceno.com/,Disfruta de un museo familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 18 de January de 2025.
2750,Festival de los Sentidos Albacete,Albacete,2025-08-26 00:00:00,Literatura,Auditiva,2,5,Cubierto,Desde 5€,https://festivaldelossentidos.com/,Disfruta de un literatura familiar en Festival de los Sentidos Albacete en Albacete el 26 de August de 2025.
2751,Museo de las Ilusiones Madrid,Madrid,2025-09-13 00:00:00,Concierto,Visual,3,8,Al aire libre,Por confirmar,https://museumofillusions.es/madrid/,Disfruta de un concierto familiar en Museo de las Ilusiones Madrid en Madrid el 13 de September de 2025.
2752,Laberinto de Villapresente Cantabria,Cantabria,2025-06-28 00:00:00,Exposición,Cognitiva,1,0,Cubierto,Desde 20€,https://laberintodevillapresente.es/,Disfruta de un exposición familiar en Laberinto de Villapresente Cantabria en Cantabria el 28 de June de 2025.
2753,Museo de Cera de Madrid,Madrid,2025-06-21 00:00:00,Parque Temático,Movilidad reducida,4,2,Cubierto,Desde 10€,https://www.museoceramadrid.com/,Disfruta de un parque temático familiar en Museo de Cera de Madrid en Madrid el 21 de June de 2025.
2754,Festival Emérita Lúdica Mérida,Badajoz,2025-11-09 00:00:00,Concierto,Auditiva,3,8,Cubierto,Por confirmar,https://meridaludica.com/,Disfruta de un concierto familiar en Festival Emérita Lúdica Mérida en Badajoz el 9 de November de 2025.
2755,Zoo Aquarium de Madrid,Madrid,2025-04-16 00:00:00,Literatura,Cognitiva,1,5,Al aire libre,Desde 10€,https://www.zoomadrid.com/,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 16 de April de 2025.
2756,Feria Medieval Ibiza,Illes Balears,2026-01-01 00:00:00,Literatura,Auditiva,1,2,Al aire libre,Desde 5€,https://ibiza.travel/,Disfruta de un literatura familiar en Feria Medieval Ibiza en Illes Balears el 1 de January de 2026.
2757,CaixaForum Barcelona,Barcelona,2025-03-30 00:00:00,Museo,Auditiva,2,0,Cubierto,Gratis,https://caixaforum.org/es/barcelona,Disfruta de un museo familiar en CaixaForum Barcelona en Barcelona el 30 de March de 2025.
2758,Bioparc Valencia,Valencia,2025-10-14 00:00:00,Festival,Visual,5,5,Cubierto,Desde 10€,https://www.bioparcvalencia.es/,Disfruta de un festival familiar en Bioparc Valencia en Valencia el 14 de October de 2025.
2759,Concierto Aitana Estadio Metropolitano,Madrid,2025-08-14 00:00:00,Exposición,Visual,2,2,Al aire libre,Desde 5€,https://aitanamusic.es/,Disfruta de un exposición familiar en Concierto Aitana Estadio Metropolitano en Madrid el 14 de August de 2025.
2760,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-01-01 00:00:00,Festival,Visual,5,8,Cubierto,Desde 30€,https://cac.es/,Disfruta de un festival familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 1 de January de 2025.
2761,Festival Pirineos Sur,Madrid,2025-12-06 00:00:00,Museo,Ninguna,1,5,Al aire libre,Desde 5€,https://pirineos-sur.es/,Disfruta de un museo familiar en Festival Pirineos Sur en Madrid el 6 de December de 2025.
2762,Museo del Ferrocarril de Madrid,Madrid,2025-01-05 00:00:00,Museo,Ninguna,2,8,Al aire libre,Por confirmar,https://www.museodelferrocarril.org/,Disfruta de un museo familiar en Museo del Ferrocarril de Madrid en Madrid el 5 de January de 2025.
2763,Museo Interactivo de la Música Málaga,Málaga,2025-05-23 00:00:00,Parque Temático,Cognitiva,4,2,Cubierto,Desde 20€,https://www.musicaenaccion.com/,Disfruta de un parque temático familiar en Museo Interactivo de la Música Málaga en Málaga el 23 de May de 2025.
2764,Parque de Aventuras Amazonia,Madrid,2025-01-13 00:00:00,Concierto,Ninguna,3,8,Al aire libre,Desde 10€,https://www.parqueaventuraamazonia.com/,Disfruta de un concierto familiar en Parque de Aventuras Amazonia en Madrid el 13 de January de 2025.
2765,Museo de la Ciencia Valladolid,Valladolid,2025-04-17 00:00:00,Festival,Ninguna,4,2,Al aire libre,Desde 30€,https://museocienciavalladolid.es/,Disfruta de un festival familiar en Museo de la Ciencia Valladolid en Valladolid el 17 de April de 2025.
2766,Pueblo Español de Barcelona,Barcelona,2025-09-05 00:00:00,Festival,Visual,5,8,Al aire libre,Desde 10€,https://poble-espanyol.com/,Disfruta de un festival familiar en Pueblo Español de Barcelona en Barcelona el 5 de September de 2025.
2767,Jurassic World Experience Madrid,Madrid,2025-10-02 00:00:00,Museo,Cognitiva,1,8,Al aire libre,Gratis,https://jurassicworldexperience.es/,Disfruta de un museo familiar en Jurassic World Experience Madrid en Madrid el 2 de October de 2025.
2768,Acuario de Gijón,Asturias,2025-08-17 00:00:00,Parque Temático,Cognitiva,3,5,Al aire libre,Desde 5€,https://acuariodegijon.es/,Disfruta de un parque temático familiar en Acuario de Gijón en Asturias el 17 de August de 2025.
2769,Parque Gulliver Valencia,Valencia,2025-10-20 00:00:00,Exposición,Ninguna,2,5,Al aire libre,Por confirmar,https://www.visitvalencia.com/,Disfruta de un exposición familiar en Parque Gulliver Valencia en Valencia el 20 de October de 2025.
2770,Feria Medieval Ibiza,Illes Balears,2025-05-22 00:00:00,Festival,Visual,5,0,Cubierto,Por confirmar,https://ibiza.travel/,Disfruta de un festival familiar en Feria Medieval Ibiza en Illes Balears el 22 de May de 2025.
2771,Festival Tomavistas Madrid,Madrid,2025-08-10 00:00:00,Parque Temático,Movilidad reducida,4,8,Al aire libre,Desde 30€,https://www.tomavistasfestival.com/,Disfruta de un parque temático familiar en Festival Tomavistas Madrid en Madrid el 10 de August de 2025.
2772,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-05-09 00:00:00,Literatura,Auditiva,2,2,Al aire libre,Desde 10€,https://cac.es/,Disfruta de un literatura familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 9 de May de 2025.
2774,Feria Medieval Ibiza,Illes Balears,2025-10-17 00:00:00,Festival,Visual,5,0,Cubierto,Gratis,https://ibiza.travel/,Disfruta de un festival familiar en Feria Medieval Ibiza en Illes Balears el 17 de October de 2025.
2775,Pueblo Español de Barcelona,Barcelona,2025-03-12 00:00:00,Exposición,Auditiva,1,0,Cubierto,Desde 5€,https://poble-espanyol.com/,Disfruta de un exposición familiar en Pueblo Español de Barcelona en Barcelona el 12 de March de 2025.
2776,Museo Naval de Madrid,Madrid,2025-11-26 00:00:00,Literatura,Visual,2,0,Al aire libre,Desde 10€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un literatura familiar en Museo Naval de Madrid en Madrid el 26 de November de 2025.
2777,Concierto Aitana Estadio Metropolitano,Madrid,2025-12-10 00:00:00,Parque Temático,Auditiva,4,2,Cubierto,Desde 30€,https://aitanamusic.es/,Disfruta de un parque temático familiar en Concierto Aitana Estadio Metropolitano en Madrid el 10 de December de 2025.
2778,Museo de Cera de Madrid,Madrid,2025-04-24 00:00:00,Museo,Cognitiva,2,8,Cubierto,Desde 5€,https://www.museoceramadrid.com/,Disfruta de un museo familiar en Museo de Cera de Madrid en Madrid el 24 de April de 2025.
2779,Bioparc Valencia,Valencia,2025-12-12 00:00:00,Literatura,Visual,2,0,Al aire libre,Desde 5€,https://www.bioparcvalencia.es/,Disfruta de un literatura familiar en Bioparc Valencia en Valencia el 12 de December de 2025.
2781,Jurassic World Experience Madrid,Madrid,2025-11-21 00:00:00,Concierto,Cognitiva,3,0,Cubierto,Desde 20€,https://jurassicworldexperience.es/,Disfruta de un concierto familiar en Jurassic World Experience Madrid en Madrid el 21 de November de 2025.
2782,Bioparc Valencia,Valencia,2025-02-04 00:00:00,Museo,Movilidad reducida,2,0,Al aire libre,Por confirmar,https://www.bioparcvalencia.es/,Disfruta de un museo familiar en Bioparc Valencia en Valencia el 4 de February de 2025.
2783,Museo de la Ciencia Valladolid,Valladolid,2025-06-04 00:00:00,Festival,Movilidad reducida,3,2,Al aire libre,Desde 30€,https://museocienciavalladolid.es/,Disfruta de un festival familiar en Museo de la Ciencia Valladolid en Valladolid el 4 de June de 2025.
2784,Zoo Aquarium de Madrid,Madrid,2025-01-07 00:00:00,Literatura,Movilidad reducida,2,8,Al aire libre,Desde 20€,https://www.zoomadrid.com/,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 7 de January de 2025.
2785,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-04-29 00:00:00,Exposición,Ninguna,1,2,Cubierto,Gratis,https://www.madrid.es/portales/munimadrid,Disfruta de un exposición familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 29 de April de 2025.
2787,Museo Interactivo de la Música Málaga,Málaga,2025-11-13 00:00:00,Concierto,Ninguna,5,2,Al aire libre,Por confirmar,https://www.musicaenaccion.com/,Disfruta de un concierto familiar en Museo Interactivo de la Música Málaga en Málaga el 13 de November de 2025.
2788,Festival de Magia - Parque de Atracciones,Madrid,2025-01-27 00:00:00,Parque Temático,Movilidad reducida,4,5,Cubierto,Desde 5€,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un parque temático familiar en Festival de Magia - Parque de Atracciones en Madrid el 27 de January de 2025.
2789,Familyland Tres Cantos,Madrid,2025-08-30 00:00:00,Concierto,Cognitiva,4,8,Al aire libre,Por confirmar,https://familyland.es/,Disfruta de un concierto familiar en Familyland Tres Cantos en Madrid el 30 de August de 2025.
2790,Acuario de Gijón,Asturias,2025-04-06 00:00:00,Parque Temático,Movilidad reducida,4,2,Cubierto,Desde 20€,https://acuariodegijon.es/,Disfruta de un parque temático familiar en Acuario de Gijón en Asturias el 6 de April de 2025.
2792,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-01-31 00:00:00,Espectáculo,Cognitiva,3,8,Cubierto,Por confirmar,https://www.madrid.es/portales/munimadrid,Disfruta de un espectáculo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 31 de January de 2025.
2793,Feria Medieval Ibiza,Illes Balears,2025-09-27 00:00:00,Literatura,Visual,2,5,Cubierto,Por confirmar,https://ibiza.travel/,Disfruta de un literatura familiar en Feria Medieval Ibiza en Illes Balears el 27 de September de 2025.
2794,Castillo de Manzanares el Real,Ciudad Real,2025-04-04 00:00:00,Concierto,Cognitiva,4,8,Cubierto,Desde 5€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un concierto familiar en Castillo de Manzanares el Real en Ciudad Real el 4 de April de 2025.
2795,Museo de las Ilusiones Madrid,Madrid,2025-03-17 00:00:00,Literatura,Auditiva,1,8,Al aire libre,Desde 30€,https://museumofillusions.es/madrid/,Disfruta de un literatura familiar en Museo de las Ilusiones Madrid en Madrid el 17 de March de 2025.
2797,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-03-31 00:00:00,Parque Temático,Auditiva,3,8,Cubierto,Desde 30€,https://teatrosanpol.com/,Disfruta de un parque temático familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 31 de March de 2025.
2798,Museo Interactivo de la Música Málaga,Málaga,2025-09-15 00:00:00,Festival,Ninguna,5,0,Al aire libre,Desde 5€,https://www.musicaenaccion.com/,Disfruta de un festival familiar en Museo Interactivo de la Música Málaga en Málaga el 15 de September de 2025.
2799,Festival de los Sentidos Albacete,Albacete,2025-02-03 00:00:00,Exposición,Ninguna,2,8,Al aire libre,Desde 20€,https://festivaldelossentidos.com/,Disfruta de un exposición familiar en Festival de los Sentidos Albacete en Albacete el 3 de February de 2025.
2800,Museo del Prado actividades familiares,Bizkaia,2025-04-26 00:00:00,Parque Temático,Visual,3,5,Cubierto,Por confirmar,https://www.museodelprado.es/,Disfruta de un parque temático familiar en Museo del Prado actividades familiares en Bizkaia el 26 de April de 2025.
2803,L'Aquàrium Barcelona,Barcelona,2025-06-29 00:00:00,Espectáculo,Ninguna,3,8,Cubierto,Desde 10€,https://www.aquariumbcn.com/,Disfruta de un espectáculo familiar en L'Aquàrium Barcelona en Barcelona el 29 de June de 2025.
2804,Harpia Balaguer Medieval Lleida,Lleida,2025-11-10 00:00:00,Festival,Ninguna,4,5,Al aire libre,Desde 30€,https://balaguer.cat/portal/,Disfruta de un festival familiar en Harpia Balaguer Medieval Lleida en Lleida el 10 de November de 2025.
2805,Acuario de Gijón,Asturias,2025-05-04 00:00:00,Espectáculo,Ninguna,3,2,Cubierto,Desde 10€,https://acuariodegijon.es/,Disfruta de un espectáculo familiar en Acuario de Gijón en Asturias el 4 de May de 2025.
2806,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-09-02 00:00:00,Concierto,Visual,4,0,Cubierto,Desde 5€,https://teatrosanpol.com/,Disfruta de un concierto familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 2 de September de 2025.
2809,Teleférico de Madrid,Madrid,2025-08-16 00:00:00,Festival,Movilidad reducida,3,5,Cubierto,Desde 20€,https://teleferico.emtmadrid.es/,Disfruta de un festival familiar en Teleférico de Madrid en Madrid el 16 de August de 2025.
2810,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-07-19 00:00:00,Museo,Auditiva,1,5,Cubierto,Gratis,https://parquedecabarceno.com/,Disfruta de un museo familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 19 de July de 2025.
2811,Teleférico de Madrid,Madrid,2025-06-20 00:00:00,Exposición,Cognitiva,2,2,Cubierto,Desde 10€,https://teleferico.emtmadrid.es/,Disfruta de un exposición familiar en Teleférico de Madrid en Madrid el 20 de June de 2025.
2813,Feria Medieval Ibiza,Illes Balears,2025-01-30 00:00:00,Concierto,Visual,5,5,Al aire libre,Desde 20€,https://ibiza.travel/,Disfruta de un concierto familiar en Feria Medieval Ibiza en Illes Balears el 30 de January de 2025.
2814,Museo de las Ilusiones Madrid,Madrid,2025-03-12 00:00:00,Espectáculo,Movilidad reducida,3,2,Cubierto,Desde 10€,https://museumofillusions.es/madrid/,Disfruta de un espectáculo familiar en Museo de las Ilusiones Madrid en Madrid el 12 de March de 2025.
