id_evento,nombre_evento,tipo_actividad,descripcion,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link
1766,Oceanogràfic Valencia,,Disfruta de un espectáculo familiar en Oceanogràfic Valencia en Valencia el 9 de January de 2025.,Valencia,2025-01-09 00:00:00,Espectáculo,Ninguna,5,0,Cubierto,Por confirmar,https://www.oceanografic.org/
1767,Parque Warner Madrid,,Disfruta de un museo familiar en Parque Warner Madrid en Madrid el 27 de September de 2025.,Madrid,2025-09-27 00:00:00,Museo,Cognitiva,1,8,Al aire libre,Desde 30€,https://www.parquewarner.com/
1768,Oceanogràfic Valencia,,Disfruta de un museo familiar en Oceanogràfic Valencia en Valencia el 16 de August de 2025.,Valencia,2025-08-16 00:00:00,Museo,Movilidad reducida,2,5,Cubierto,Gratis,https://www.oceanografic.org/
1769,Museo de las Ilusiones Madrid,,Disfruta de un exposición familiar en Museo de las Ilusiones Madrid en Madrid el 22 de September de 2025.,Madrid,2025-09-22 00:00:00,Exposición,Ninguna,1,2,Al aire libre,Desde 20€,https://museumofillusions.es/madrid/
1770,Isla Mágica Sevilla,,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 9 de January de 2025.,Sevilla,2025-01-09 00:00:00,Exposición,Ninguna,1,2,Cubierto,Desde 10€,https://www.islamagica.es/
1772,Museo de Cera de Madrid,,Disfruta de un festival familiar en Museo de Cera de Madrid en Madrid el 13 de October de 2025.,Madrid,2025-10-13 00:00:00,Festival,Cognitiva,3,8,Al aire libre,Por confirmar,https://www.museoceramadrid.com/
1773,PortAventura World,,Disfruta de un exposición familiar en PortAventura World en Madrid el 10 de June de 2025.,Madrid,2025-06-10 00:00:00,Exposición,Visual,1,8,Al aire libre,Gratis,https://www.portaventuraworld.com/
1774,Museo de la Ciencia Valladolid,,Disfruta de un exposición familiar en Museo de la Ciencia Valladolid en Valladolid el 27 de February de 2025.,Valladolid,2025-02-27 00:00:00,Exposición,Auditiva,1,2,Cubierto,Desde 10€,https://museocienciavalladolid.es/
1776,Festival de Magia - Parque de Atracciones,,Disfruta de un espectáculo familiar en Festival de Magia - Parque de Atracciones en Madrid el 10 de April de 2025.,Madrid,2025-04-10 00:00:00,Espectáculo,Auditiva,3,8,Cubierto,Gratis,https://parquedeatracciones.es/eventos/festival-magia
1777,Festival Pirineos Sur,,Disfruta de un parque temático familiar en Festival Pirineos Sur en Madrid el 9 de July de 2025.,Madrid,2025-07-09 00:00:00,Parque Temático,Cognitiva,5,0,Cubierto,Desde 10€,https://pirineos-sur.es/
1778,Festival Emérita Lúdica Mérida,,Disfruta de un literatura familiar en Festival Emérita Lúdica Mérida en Badajoz el 30 de April de 2025.,Badajoz,2025-04-30 00:00:00,Literatura,Auditiva,1,5,Cubierto,Desde 10€,https://meridaludica.com/
1779,Parque Warner Madrid,,Disfruta de un espectáculo familiar en Parque Warner Madrid en Madrid el 1 de February de 2025.,Madrid,2025-02-01 00:00:00,Espectáculo,Movilidad reducida,4,0,Cubierto,Desde 20€,https://www.parquewarner.com/
1780,Castillo de Manzanares el Real,,Disfruta de un exposición familiar en Castillo de Manzanares el Real en Ciudad Real el 20 de June de 2025.,Ciudad Real,2025-06-20 00:00:00,Exposición,Auditiva,2,0,Cubierto,Desde 20€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
1781,Museo de Cera de Madrid,,Disfruta de un exposición familiar en Museo de Cera de Madrid en Madrid el 14 de December de 2025.,Madrid,2025-12-14 00:00:00,Exposición,Cognitiva,2,2,Cubierto,Desde 5€,https://www.museoceramadrid.com/
1782,Acuario de Gijón,,Disfruta de un literatura familiar en Acuario de Gijón en Asturias el 8 de January de 2025.,Asturias,2025-01-08 00:00:00,Literatura,Cognitiva,2,0,Al aire libre,Desde 20€,https://acuariodegijon.es/
1783,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un espectáculo familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 27 de August de 2025.,Valencia,2025-08-27 00:00:00,Espectáculo,Ninguna,4,2,Al aire libre,Por confirmar,https://cac.es/
1785,Museo del Mar de Galicia,,Disfruta de un literatura familiar en Museo del Mar de Galicia en A Coruña el 15 de October de 2025.,A Coruña,2025-10-15 00:00:00,Literatura,Ninguna,2,5,Cubierto,Por confirmar,https://museodomar.xunta.gal/
1786,Museo del Mar de Galicia,,Disfruta de un parque temático familiar en Museo del Mar de Galicia en A Coruña el 25 de January de 2025.,A Coruña,2025-01-25 00:00:00,Parque Temático,Movilidad reducida,5,5,Cubierto,Desde 20€,https://museodomar.xunta.gal/
1787,Museo de la Felicidad Madrid,,Disfruta de un concierto familiar en Museo de la Felicidad Madrid en Madrid el 9 de October de 2025.,Madrid,2025-10-09 00:00:00,Concierto,Ninguna,3,2,Cubierto,Gratis,https://www.museodelafelicidad.es/
1788,Familyland Tres Cantos,,Disfruta de un literatura familiar en Familyland Tres Cantos en Madrid el 1 de October de 2025.,Madrid,2025-10-01 00:00:00,Literatura,Cognitiva,1,5,Al aire libre,Desde 10€,https://familyland.es/
1789,Museo Interactivo de la Música Málaga,,Disfruta de un exposición familiar en Museo Interactivo de la Música Málaga en Málaga el 29 de October de 2025.,Málaga,2025-10-29 00:00:00,Exposición,Ninguna,1,5,Cubierto,Desde 10€,https://www.musicaenaccion.com/
1790,Familyland Tres Cantos,,Disfruta de un literatura familiar en Familyland Tres Cantos en Madrid el 23 de November de 2025.,Madrid,2025-11-23 00:00:00,Literatura,Cognitiva,2,5,Al aire libre,Desde 30€,https://familyland.es/
1791,Museo de Cera de Madrid,,Disfruta de un concierto familiar en Museo de Cera de Madrid en Madrid el 20 de November de 2025.,Madrid,2025-11-20 00:00:00,Concierto,Cognitiva,4,8,Al aire libre,Desde 5€,https://www.museoceramadrid.com/
1792,Parque de la Naturaleza de Cabárceno Cantabria,,Disfruta de un parque temático familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 30 de August de 2025.,Cantabria,2025-08-30 00:00:00,Parque Temático,Visual,5,5,Cubierto,Desde 10€,https://parquedecabarceno.com/
1793,Zoo Aquarium de Madrid,,Disfruta de un museo familiar en Zoo Aquarium de Madrid en Madrid el 23 de October de 2025.,Madrid,2025-10-23 00:00:00,Museo,Ninguna,2,5,Al aire libre,Desde 30€,https://www.zoomadrid.com/
1794,Acuario de Gijón,,Disfruta de un literatura familiar en Acuario de Gijón en Asturias el 10 de May de 2025.,Asturias,2025-05-10 00:00:00,Literatura,Movilidad reducida,2,8,Cubierto,Desde 20€,https://acuariodegijon.es/
1796,Museo del Prado actividades familiares,,Disfruta de un festival familiar en Museo del Prado actividades familiares en Bizkaia el 6 de January de 2025.,Bizkaia,2025-01-06 00:00:00,Festival,Cognitiva,3,8,Al aire libre,Desde 5€,https://www.museodelprado.es/
1797,Dinópolis Teruel,,Disfruta de un concierto familiar en Dinópolis Teruel en Teruel el 26 de September de 2025.,Teruel,2025-09-26 00:00:00,Concierto,Cognitiva,4,8,Cubierto,Por confirmar,https://www.dinopolis.com/
1798,Museo del Ferrocarril de Madrid,,Disfruta de un exposición familiar en Museo del Ferrocarril de Madrid en Madrid el 19 de April de 2025.,Madrid,2025-04-19 00:00:00,Exposición,Ninguna,1,8,Al aire libre,Desde 30€,https://www.museodelferrocarril.org/
1799,Museo Naval de Madrid,,Disfruta de un festival familiar en Museo Naval de Madrid en Madrid el 9 de July de 2025.,Madrid,2025-07-09 00:00:00,Festival,Auditiva,4,2,Al aire libre,Desde 10€,https://www.armada.mde.es/MuseoNaval/
1800,Familyland Tres Cantos,,Disfruta de un museo familiar en Familyland Tres Cantos en Madrid el 17 de March de 2025.,Madrid,2025-03-17 00:00:00,Museo,Cognitiva,2,2,Cubierto,Desde 20€,https://familyland.es/
1802,CaixaForum Barcelona,,Disfruta de un literatura familiar en CaixaForum Barcelona en Barcelona el 26 de June de 2025.,Barcelona,2025-06-26 00:00:00,Literatura,Visual,1,5,Al aire libre,Desde 5€,https://caixaforum.org/es/barcelona
1803,Laberinto de Villapresente Cantabria,,Disfruta de un concierto familiar en Laberinto de Villapresente Cantabria en Cantabria el 14 de April de 2025.,Cantabria,2025-04-14 00:00:00,Concierto,Auditiva,4,0,Al aire libre,Desde 5€,https://laberintodevillapresente.es/
1804,Jurassic World Experience Madrid,,Disfruta de un exposición familiar en Jurassic World Experience Madrid en Madrid el 15 de December de 2025.,Madrid,2025-12-15 00:00:00,Exposición,Auditiva,2,2,Cubierto,Desde 10€,https://jurassicworldexperience.es/
1805,Festival Tomavistas Madrid,,Disfruta de un literatura familiar en Festival Tomavistas Madrid en Madrid el 15 de May de 2025.,Madrid,2025-05-15 00:00:00,Literatura,Auditiva,1,8,Al aire libre,Desde 30€,https://www.tomavistasfestival.com/
1806,Zoo Aquarium de Madrid,,Disfruta de un exposición familiar en Zoo Aquarium de Madrid en Madrid el 17 de April de 2025.,Madrid,2025-04-17 00:00:00,Exposición,Cognitiva,1,5,Al aire libre,Desde 20€,https://www.zoomadrid.com/
1808,Feria del Caballo Jerez,,Disfruta de un museo familiar en Feria del Caballo Jerez en Cádiz el 24 de February de 2025.,Cádiz,2025-02-24 00:00:00,Museo,Movilidad reducida,1,2,Cubierto,Por confirmar,https://feriadelcaballojerez.com/
1809,PortAventura World,,Disfruta de un espectáculo familiar en PortAventura World en Madrid el 30 de June de 2025.,Madrid,2025-06-30 00:00:00,Espectáculo,Movilidad reducida,5,5,Cubierto,Desde 30€,https://www.portaventuraworld.com/
1810,Museo del Prado actividades familiares,,Disfruta de un exposición familiar en Museo del Prado actividades familiares en Bizkaia el 28 de May de 2025.,Bizkaia,2025-05-28 00:00:00,Exposición,Cognitiva,2,5,Al aire libre,Desde 10€,https://www.museodelprado.es/
1811,Concierto Aitana Estadio Metropolitano,,Disfruta de un exposición familiar en Concierto Aitana Estadio Metropolitano en Madrid el 31 de March de 2025.,Madrid,2025-03-31 00:00:00,Exposición,Cognitiva,2,5,Cubierto,Desde 20€,https://aitanamusic.es/
1814,Festival Tomavistas Madrid,,Disfruta de un concierto familiar en Festival Tomavistas Madrid en Madrid el 3 de March de 2025.,Madrid,2025-03-03 00:00:00,Concierto,Auditiva,4,5,Al aire libre,Desde 30€,https://www.tomavistasfestival.com/
1816,Bioparc Valencia,,Disfruta de un parque temático familiar en Bioparc Valencia en Valencia el 1 de January de 2025.,Valencia,2025-01-01 00:00:00,Parque Temático,Visual,4,5,Cubierto,Desde 20€,https://www.bioparcvalencia.es/
1818,L'Aquàrium Barcelona,,Disfruta de un festival familiar en L'Aquàrium Barcelona en Barcelona el 11 de August de 2025.,Barcelona,2025-08-11 00:00:00,Festival,Auditiva,3,0,Cubierto,Desde 20€,https://www.aquariumbcn.com/
1819,Museo Nacional de Ciencias Naturales,,Disfruta de un parque temático familiar en Museo Nacional de Ciencias Naturales en Madrid el 13 de July de 2025.,Madrid,2025-07-13 00:00:00,Parque Temático,Movilidad reducida,5,5,Cubierto,Desde 20€,https://www.mncn.csic.es/
1820,Harpia Balaguer Medieval Lleida,,Disfruta de un espectáculo familiar en Harpia Balaguer Medieval Lleida en Lleida el 10 de August de 2025.,Lleida,2025-08-10 00:00:00,Espectáculo,Visual,4,8,Al aire libre,Gratis,https://balaguer.cat/portal/
1821,Parque Warner Madrid,,Disfruta de un exposición familiar en Parque Warner Madrid en Madrid el 24 de September de 2025.,Madrid,2025-09-24 00:00:00,Exposición,Ninguna,1,0,Cubierto,Desde 5€,https://www.parquewarner.com/
1822,Dinópolis Teruel,,Disfruta de un parque temático familiar en Dinópolis Teruel en Teruel el 3 de September de 2025.,Teruel,2025-09-03 00:00:00,Parque Temático,Auditiva,5,5,Al aire libre,Desde 20€,https://www.dinopolis.com/
1823,Acuario de Gijón,,Disfruta de un concierto familiar en Acuario de Gijón en Asturias el 17 de April de 2025.,Asturias,2025-04-17 00:00:00,Concierto,Ninguna,5,8,Cubierto,Desde 10€,https://acuariodegijon.es/
1824,Atlantis Aquarium Madrid,,Disfruta de un espectáculo familiar en Atlantis Aquarium Madrid en Madrid el 18 de February de 2025.,Madrid,2025-02-18 00:00:00,Espectáculo,Ninguna,4,8,Al aire libre,Desde 10€,https://www.atlantisaquarium-madrid.es/
1825,Atlantis Aquarium Madrid,,Disfruta de un concierto familiar en Atlantis Aquarium Madrid en Madrid el 12 de November de 2025.,Madrid,2025-11-12 00:00:00,Concierto,Movilidad reducida,4,2,Cubierto,Desde 10€,https://www.atlantisaquarium-madrid.es/
1826,Museo de las Ilusiones Madrid,,Disfruta de un festival familiar en Museo de las Ilusiones Madrid en Madrid el 13 de February de 2025.,Madrid,2025-02-13 00:00:00,Festival,Auditiva,3,8,Al aire libre,Desde 10€,https://museumofillusions.es/madrid/
1827,Parque de Aventuras Amazonia,,Disfruta de un parque temático familiar en Parque de Aventuras Amazonia en Madrid el 26 de September de 2025.,Madrid,2025-09-26 00:00:00,Parque Temático,Auditiva,5,0,Cubierto,Desde 30€,https://www.parqueaventuraamazonia.com/
1828,Castillo de Manzanares el Real,,Disfruta de un exposición familiar en Castillo de Manzanares el Real en Ciudad Real el 29 de August de 2025.,Ciudad Real,2025-08-29 00:00:00,Exposición,Visual,1,2,Al aire libre,Por confirmar,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
1829,PortAventura World,,Disfruta de un festival familiar en PortAventura World en Madrid el 7 de February de 2025.,Madrid,2025-02-07 00:00:00,Festival,Movilidad reducida,3,8,Cubierto,Por confirmar,https://www.portaventuraworld.com/
1830,Museo de la Ciencia Valladolid,,Disfruta de un exposición familiar en Museo de la Ciencia Valladolid en Valladolid el 5 de November de 2025.,Valladolid,2025-11-05 00:00:00,Exposición,Movilidad reducida,2,8,Cubierto,Por confirmar,https://museocienciavalladolid.es/
1831,Parque Gulliver Valencia,,Disfruta de un espectáculo familiar en Parque Gulliver Valencia en Valencia el 5 de September de 2025.,Valencia,2025-09-05 00:00:00,Espectáculo,Ninguna,5,2,Al aire libre,Gratis,https://www.visitvalencia.com/
1832,Parque Warner Madrid,,Disfruta de un literatura familiar en Parque Warner Madrid en Madrid el 25 de April de 2025.,Madrid,2025-04-25 00:00:00,Literatura,Visual,2,0,Al aire libre,Por confirmar,https://www.parquewarner.com/
1833,CosmoCaixa Barcelona,,Disfruta de un espectáculo familiar en CosmoCaixa Barcelona en Barcelona el 18 de January de 2025.,Barcelona,2025-01-18 00:00:00,Espectáculo,Auditiva,4,8,Cubierto,Desde 20€,https://cosmocaixa.org/
1834,CaixaForum Madrid,,Disfruta de un museo familiar en CaixaForum Madrid en Madrid el 13 de January de 2025.,Madrid,2025-01-13 00:00:00,Museo,Cognitiva,2,0,Al aire libre,Desde 30€,https://caixaforum.org/es/madrid
1835,Dinópolis Teruel,,Disfruta de un exposición familiar en Dinópolis Teruel en Teruel el 23 de November de 2025.,Teruel,2025-11-23 00:00:00,Exposición,Cognitiva,2,8,Cubierto,Desde 10€,https://www.dinopolis.com/
1837,Festival de Magia - Parque de Atracciones,,Disfruta de un concierto familiar en Festival de Magia - Parque de Atracciones en Madrid el 9 de September de 2025.,Madrid,2025-09-09 00:00:00,Concierto,Visual,4,2,Al aire libre,Desde 20€,https://parquedeatracciones.es/eventos/festival-magia
1838,Zoo Aquarium de Madrid,,Disfruta de un concierto familiar en Zoo Aquarium de Madrid en Madrid el 7 de November de 2025.,Madrid,2025-11-07 00:00:00,Concierto,Cognitiva,5,0,Al aire libre,Desde 30€,https://www.zoomadrid.com/
1839,Atlantis Aquarium Madrid,,Disfruta de un museo familiar en Atlantis Aquarium Madrid en Madrid el 27 de November de 2025.,Madrid,2025-11-27 00:00:00,Museo,Auditiva,1,2,Al aire libre,Desde 10€,https://www.atlantisaquarium-madrid.es/
1840,Pueblo Español de Barcelona,,Disfruta de un concierto familiar en Pueblo Español de Barcelona en Barcelona el 23 de June de 2025.,Barcelona,2025-06-23 00:00:00,Concierto,Auditiva,4,8,Al aire libre,Desde 20€,https://poble-espanyol.com/
1841,Jurassic World Experience Madrid,,Disfruta de un exposición familiar en Jurassic World Experience Madrid en Madrid el 4 de July de 2025.,Madrid,2025-07-04 00:00:00,Exposición,Cognitiva,2,5,Cubierto,Desde 20€,https://jurassicworldexperience.es/
1842,Parque de Aventuras Amazonia,,Disfruta de un concierto familiar en Parque de Aventuras Amazonia en Madrid el 29 de August de 2025.,Madrid,2025-08-29 00:00:00,Concierto,Movilidad reducida,3,2,Cubierto,Desde 10€,https://www.parqueaventuraamazonia.com/
1843,Museo Naval de Madrid,,Disfruta de un concierto familiar en Museo Naval de Madrid en Madrid el 28 de December de 2025.,Madrid,2025-12-28 00:00:00,Concierto,Movilidad reducida,5,8,Al aire libre,Desde 20€,https://www.armada.mde.es/MuseoNaval/
1844,Harpia Balaguer Medieval Lleida,,Disfruta de un espectáculo familiar en Harpia Balaguer Medieval Lleida en Lleida el 30 de August de 2025.,Lleida,2025-08-30 00:00:00,Espectáculo,Visual,5,8,Al aire libre,Desde 20€,https://balaguer.cat/portal/
1845,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un exposición familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 22 de June de 2025.,Madrid,2025-06-22 00:00:00,Exposición,Visual,1,5,Al aire libre,Desde 20€,https://www.madrid.es/portales/munimadrid
1846,Isla Mágica Sevilla,,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 21 de June de 2025.,Sevilla,2025-06-21 00:00:00,Exposición,Movilidad reducida,2,5,Cubierto,Desde 30€,https://www.islamagica.es/
1847,Museo de la Felicidad Madrid,,Disfruta de un festival familiar en Museo de la Felicidad Madrid en Madrid el 12 de October de 2025.,Madrid,2025-10-12 00:00:00,Festival,Cognitiva,4,8,Cubierto,Gratis,https://www.museodelafelicidad.es/
1848,Concierto Aitana Estadio Metropolitano,,Disfruta de un concierto familiar en Concierto Aitana Estadio Metropolitano en Madrid el 19 de June de 2025.,Madrid,2025-06-19 00:00:00,Concierto,Visual,3,2,Al aire libre,Desde 10€,https://aitanamusic.es/
1849,Museo de las Ilusiones Madrid,,Disfruta de un exposición familiar en Museo de las Ilusiones Madrid en Madrid el 10 de January de 2025.,Madrid,2025-01-10 00:00:00,Exposición,Movilidad reducida,1,8,Al aire libre,Por confirmar,https://museumofillusions.es/madrid/
